Iteration,Timesteps,Evaluation_score
556,1559600000,2583.977608482318
557,1562400000,2608.3651127925955
558,1565200000,2398.5059068717082
559,1568000000,2623.16281235542
560,1570800000,2658.1205087133817
561,1573600000,2668.6811051313466
562,1576400000,2226.162477946211
563,1579200000,2665.4635715901777
564,1582000000,2682.306889198565
565,1584800000,2661.246387741475
566,1587600000,2696.893995624655
567,1590400000,2436.3174661465946
568,1593200000,2726.869708174175
569,1596000000,2340.0253738936567
570,1598800000,2502.573327722147
571,1601600000,2416.1870863499066
572,1604400000,2571.2336866227497
573,1607200000,2457.5979642772063
574,1610000000,2221.034801382585
575,1612800000,2755.06730367104
576,1615600000,2612.3945115329907
577,1618400000,2756.8252290749183
578,1621200000,2375.554925276359
579,1624000000,2229.8339682037554
580,1626800000,2094.2043878096383
581,1629600000,2249.0907827967694
582,1632400000,2820.9444942169953
583,1635200000,2519.931019312232
584,1638000000,2418.9018888613796
585,1640800000,2686.241254425023
586,1643600000,2604.8785089266003
587,1646400000,2594.9847194512886
588,1649200000,2491.119652361542
589,1652000000,2623.8246319889386
590,1654800000,2672.41209112452
591,1657600000,2747.5499304965006
592,1660400000,2577.3997977874105
593,1663200000,2753.8932159957994
594,1666000000,2800.349919831148
595,1668800000,2871.7508984259607
596,1671600000,2347.558805206715
597,1674400000,2270.3388441238185
598,1677200000,2618.1566241719006
599,1680000000,1793.219138432372
600,1682800000,2674.6150058102053
601,1685600000,2378.2751107288504
602,1688400000,1896.663344401064
603,1691200000,2235.8074759509436
604,1694000000,2503.727889525506
605,1696800000,1570.1596330560274
606,1699600000,2384.5991872493
607,1702400000,2213.8718678216333
608,1705200000,2959.3772285178984
609,1708000000,2567.898233187997
610,1710800000,2447.9706026398344
611,1713600000,2351.311838348772
612,1716400000,2668.936446917633
613,1719200000,2447.261851195066
614,1722000000,2360.413320651358
615,1724800000,2055.5192032832856
616,1727600000,2162.0094584838735
617,1730400000,1903.150012107208
618,1733200000,1440.2116592713437
619,1736000000,2017.031125972207
620,1738800000,1871.62602147437
621,1741600000,2048.685833764364
622,1744400000,1852.1171236943471
623,1747200000,1783.3549430470125
624,1750000000,1676.8067437096356
625,1752800000,1894.4443258671151
626,1755600000,2434.5453095536836
627,1758400000,1943.8218553552306
628,1761200000,1842.0146376371224
629,1764000000,2310.488720639308
630,1766800000,1476.1792973628146
631,1769600000,1780.4143965307776
632,1772400000,1729.2258685248623
633,1775200000,1944.380253874881
634,1778000000,1888.34153335029
635,1780800000,1665.114320254419
636,1783600000,2464.025198574472
637,1786400000,1977.0338439348739
638,1789200000,2711.146275552999
639,1792000000,2187.4429867606013
640,1794800000,1480.6155305488207
641,1797600000,1865.9692789531123
642,1800400000,1801.5891994726942
643,1803200000,2319.929199221274
644,1806000000,2441.4770415636267
645,1808800000,2283.7744020527653
646,1811600000,2929.983345442024
647,1814400000,2266.6570054948725
648,1817200000,2423.7537638076983
649,1820000000,2663.9658174376814
650,1822800000,1723.4650264311574
651,1825600000,2404.04293035204
652,1828400000,2321.126753142914
653,1831200000,2232.948585944849
